"point_id","x","y","total_1860","total_1830","slaves_1830","total_1790","slaves_1790","slaves_1860","free_blacks_1860","total_1970","black_1970","total_1910","black_1910","total_2010","black_2010","jail_2010","jail_black_2010"
8326,1541675,-35794,6321.777,5407.000,2150.000,2704.000,656.000,2416.997,259.903,68102.578,3965.366,12514.892,5220.358,312132.938,61679.945,645.008,407.473
12265,-264988,-900957,735.453,"","","","",94.884,0.236,64963.281,2968.593,4148.915,163.023,302452.562,26602.855,1084.400,231.338
75,-1944421,1440072,26.040,"","","","","","",112467.836,527.902,5764.009,21.278,318135.094,13510.125,671.260,116.381
8504,-1995313,-86686,310.815,"","","","","",2.386,62422.582,1172.482,30841.639,576.540,325402.938,61264.082,806.576,588.209
4598,1185432,549463,49118.758,1600.000,"","","","",814.417,574500.750,194681.250,572910.000,8503.140,335126.844,178907.781,834.440,1162.598
9267,-1969867,-213916,274.726,"","","","","",2.049,30767.791,265.704,8944.228,28.665,326273.094,6710.702,689.781,56.931
11695,1363554,-697389,2940.155,358.000,185.000,"","",1201.301,107.800,352500.562,113223.016,62845.238,31644.791,338024.188,162963.031,2140.049,2246.465
12298,1414446,-900957,107.619,"","","","",17.747,0.116,67569.297,28261.512,2701.377,1089.571,330000.062,94083.539,1452.406,1096.150
8325,1516229,-35794,6743.461,5824.000,1907.000,2973.000,546.000,2151.270,221.792,152644.594,43316.445,31671.859,11279.896,326780.312,105987.211,627.699,672.534
3981,1872473,651247,36983.332,17874.000,3.000,13845.000,296.000,"",873.207,313926.438,24351.574,148372.250,2034.799,335950.938,57486.164,1024.718,2395.259
4787,1796135,524017,19355.227,13984.000,200.000,9830.000,882.000,1.260,1175.161,151499.750,4625.343,72495.133,1895.724,337360.812,29631.984,764.998,219.904
3169,2025149,778477,30218.822,14771.000,"",11996.000,"","",131.942,271334.438,3957.139,71117.133,595.774,343690.281,52012.574,971.448,603.062
7865,-2046205,15098,79.372,"","","","","",0.394,173325.719,14580.604,1141.208,11.165,339985.344,29294.479,1195.252,297.614
4954,1821581,498571,8808.841,6759.000,52.000,3911.000,369.000,"",402.709,80846.336,2699.761,18851.883,1242.844,348943.312,17096.061,550.311,178.981
5115,1719797,473125,29085.324,18299.000,2.000,10141.000,52.000,"",1688.602,251718.031,9871.649,63202.406,5184.364,347736.156,26516.484,1110.684,428.168
7941,-112312,15098,10.435,"","","","","",0.528,298993.719,26080.125,57514.922,2504.317,352667.156,47550.707,1697.673,680.801
12456,1338108,-1028186,41.044,43.000,12.000,"","",12.159,"",130496.102,15811.533,1522.104,373.912,344018.562,37289.141,1728.124,701.784
8662,-2020759,-112132,310.815,"","","","","",2.386,172572.219,15600.880,30841.639,576.540,356399.719,16575.506,883.408,159.145
5282,1770689,447679,17330.098,6411.000,1.000,3123.000,44.000,"",1340.294,197762.328,11821.609,40539.797,2740.470,359205.156,61620.938,1161.689,629.550
12247,1414446,-875511,169.753,"","","","",28.034,0.172,98546.469,9035.585,2788.976,1132.292,344527.188,98327.156,1343.146,1136.934
11906,-163204,-773727,1009.211,"","","","",226.934,0.023,10997.503,1043.515,9025.776,1654.300,329644.406,30536.488,768.124,527.421
6390,981864,269558,21600.225,14759.000,1.000,"","","",416.731,194572.906,7943.892,39772.289,1263.941,358315.688,49983.602,959.844,303.360
12617,-214096,-1257200,116.593,"","","","",0.098,3.326,91009.203,204.212,1369.437,6.185,346947.812,2439.491,803.219,280.895
10233,1083648,-366591,7629.680,4569.000,1027.000,"","",2594.797,7.884,129325.234,18531.879,20085.584,7684.581,355559.750,266486.844,2693.830,2486.289
5908,1083648,345895,12836.309,6044.000,"","","","",239.263,260042.172,11442.979,16604.889,539.681,360542.844,35021.523,896.512,141.630
5928,1592567,345895,9367.140,9880.000,3096.000,8550.000,2762.000,2585.601,802.580,66052.336,4852.227,15849.153,4383.389,353678.938,61520.500,531.082,270.581
9960,1058202,-315700,7866.949,1826.000,306.000,"","",1263.329,13.981,37535.516,829.526,13248.844,1977.526,353721.188,36182.773,1502.505,398.388
3956,1032756,651247,10543.241,153.000,"","","","",85.148,261962.656,23289.621,13661.225,69.166,363972.594,50338.367,742.286,263.939
11696,1389000,-697389,694.862,301.000,155.000,"","",255.989,17.630,129407.688,4276.802,4213.001,1912.812,365080.812,64743.781,2267.538,894.446
10001,-1435502,-341146,22.658,"","","","","",0.024,23190.219,415.538,764.874,9.249,352660.312,11411.935,1068.528,97.009
3148,1490783,778477,66774.219,23339.000,"",49.000,"","",480.387,362600.344,27424.025,240360.609,990.985,366867.469,51852.254,987.520,590.492
3982,1897919,651247,50420.902,18029.000,5.000,10877.000,156.000,"",1623.800,358965.312,39828.598,163265.141,3863.072,373067.875,73704.312,1137.932,3071.015
9656,549283,-264808,7358.533,463.000,168.000,"","",4135.685,10.737,170527.031,38772.250,14948.010,10452.640,364048.812,222513.672,2676.694,2998.321
7380,1745243,116882,3518.317,4180.000,1710.000,3556.000,1451.000,1450.074,101.736,215984.406,15030.510,5759.287,2981.338,366989.188,90906.109,1864.186,1177.534
5780,-2173435,345895,1655.693,"","","","","",22.111,183284.734,14986.011,8902.479,53.874,371820.688,44534.711,1053.926,380.928
4930,1210878,498571,16669.688,6174.000,"","","","",61.851,432995.906,46698.414,88620.703,732.493,380262.812,64709.387,658.770,477.856
12299,1439892,-900957,74.459,1.000,1.000,"","",11.903,0.091,105485.125,8096.923,6306.015,2364.042,357526.375,51572.164,1655.814,641.596
8659,-2097097,-112132,155.303,"","","","","","",176786.203,5768.118,1856.666,6.477,373516.531,12933.043,1058.620,108.613
12078,40364,-824619,856.906,"","","","",344.912,0.080,15240.635,1104.842,4539.247,1280.836,352811.562,26639.348,1126.899,270.307
4762,1159986,524017,14682.885,3185.000,"","","","",162.781,344156.594,5019.288,35201.086,461.292,381447.844,19800.244,903.640,142.026
5280,1719797,447679,46822.164,17465.000,165.000,10320.000,566.000,56.581,4671.608,321266.500,43192.613,148052.000,15804.454,380036.156,72075.883,1332.562,2657.687
8485,1541675,-61240,11080.931,5378.000,2135.000,2690.000,652.000,4024.312,723.135,120728.938,35175.754,31649.953,12568.104,364495.344,87690.641,750.306,579.847
4139,1821581,625801,35589.750,13743.000,"",8330.000,473.000,"",832.615,277677.000,20559.918,77721.953,2742.558,384598.344,53352.430,583.672,282.160
103,-1944421,1414626,33.380,"","","","","",0.060,95870.180,360.435,20523.488,162.396,375948.688,9652.471,708.484,89.632
7057,1618013,167774,53753.809,26226.000,11505.000,11368.000,5570.000,18014.402,3153.910,343176.250,110410.234,143019.578,51676.383,388344.156,175540.625,2793.886,2651.691
5615,-2249773,371341,1507.267,"","","","","",8.086,259526.672,14611.287,8220.419,38.205,386882.031,55455.000,942.334,457.526
11931,472945,-773727,10435.151,3244.000,1605.000,"","",4635.719,508.150,261949.094,77137.203,24416.559,14099.424,398127.125,178305.781,2429.048,1465.927
5930,1643459,345895,13577.873,9469.000,3712.000,8436.000,3872.000,4364.750,2420.113,202367.594,17476.008,21736.225,7487.647,389073.562,94680.297,889.117,525.026
6067,1007310,320449,36719.871,13042.000,"","","","",701.280,495302.156,72514.445,140772.625,6225.952,400328.344,81461.883,866.149,455.537
12400,1338108,-977295,170.572,35.000,9.000,"","",32.272,0.114,238520.703,48217.613,42431.977,9766.355,382076.031,85921.578,1505.953,892.253
12570,1567121,-1155416,4.497,12.000,1.000,"","",0.108,0.054,27228.891,111.263,686.763,205.820,388701.531,49486.039,1395.818,389.924
